ATS,COD_ENTE,DENOM_ENTE,COD_STRUTTURA,COD_SUB,MAX LIVELLO EMERGENZA,DENOM_STRUTTURA,COD_TIPO_STR,DESCR_TIPO_STR,DATA_APERTURA,DATA_CHIUSURA,INDIRIZZO,CAP,CODICE COMUNE STRUTTURA RICOVERO,LOCALITA,TELEFONO,FAX,E-MAIL STRUTTURA RICOVERO,SITO_WEB,LIV_EMERG,PRONTO SOCCORSO,PS_PEDIATRICO,PUNTO PRIMO INTERVENTO,TIPO LIVELLO EMERGENZA
324,717,ASST DI VIMERCATE,030078,00,3 - DEA,PRESIDIO OSPEDALIERO DI VIMERCATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA SANTI COSMA E DAMIANO, 10",20871,108050,VIMERCATE,039 66541,0396654568,direttore.generale@asst-vimercate.it,www.asst-vimercate.it,DEA-PS,X,X,,1-DEA
324,717,ASST DI VIMERCATE,030078,00,3 - DEA,PRESIDIO OSPEDALIERO DI VIMERCATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA SANTI COSMA E DAMIANO, 10",20871,108050,VIMERCATE,039 66541,0396654568,direttore.generale@asst-vimercate.it,www.asst-vimercate.it,DEA-PS,X,X,,1-DEA
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
326,326,ATS DI BRESCIA,030178,00,2 - PS,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/1961,,"VIA B. GUALLA, 15",25128,017029,BRESCIA,03037101,0303710444,dirsan.iccb@grupposandonato.it,www.grupposandonato.it,PS,X,,,
322,322,ATS DELL'INSUBRIA,030347,00,,CASA DI CURA VILLA S. GIUSEPPE-ANZANO DEL PARCO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/09/2002,,"VIA VILLA S.GIUSEPPE, 1",22040,013009,ANZANO DEL PARCO,031 6340515,0316340599,ufficio.contabilita@villasangiuseppecdc.it,,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030352,00,,POLO GERIATRICO RIABILITATIVO-CINISELLO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2009,,"VIA DEI LAVORATORI, 133",20092,015077,CINISELLO BALSAMO,02618371,0261290998,info@pologeriatrico.it,www.pologeriatrico.it,Senza livello emergenza,,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030085,00,2 - PS,OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA UBOLDO 21,20060,015070,CERNUSCO SUL NAVIGLIO,02  923601,0292360347,dirsan3.cernusco@asst-melegnano-martesana.it,,PS-PPI,X,X,X,
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,702,ASST SANTI PAOLO E CARLO,030914,00,3 - DEA,OSPEDALE S. PAOLO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA A. DI RUDINI', 8",20142,015146,MILANO,02  818441,0289120107,,,DEA-PS,X,X,,1-DEA
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
321,701,ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA,030913,00,4 - EAS,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,PIAZZA OSPEDALE MAGGIORE 3,20162,015146,MILANO,02  64441,026420901,ospedale.niguarda@ibm.net,www.ospedaleniguarda.it,EAS-PS,X,X,,2-EAS
324,920,INRCA CENTRO PER LE BRONC. - CASATENOVO,030920,00,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,01/01/1995,,"VIA MONTEREGIO, 13",23880,097016,CASATENOVO,039 92321,0399232267,dirsan.casatenovo@inrca.it,www.inrca.it,Senza livello emergenza,,,,
324,920,INRCA CENTRO PER LE BRONC. - CASATENOVO,030920,00,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,01/01/1995,,"VIA MONTEREGIO, 13",23880,097016,CASATENOVO,039 92321,0399232267,dirsan.casatenovo@inrca.it,www.inrca.it,Senza livello emergenza,,,,
324,920,INRCA CENTRO PER LE BRONC. - CASATENOVO,030920,00,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,01/01/1995,,"VIA MONTEREGIO, 13",23880,097016,CASATENOVO,039 92321,0399232267,dirsan.casatenovo@inrca.it,www.inrca.it,Senza livello emergenza,,,,
324,920,INRCA CENTRO PER LE BRONC. - CASATENOVO,030920,00,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,01/01/1995,,"VIA MONTEREGIO, 13",23880,097016,CASATENOVO,039 92321,0399232267,dirsan.casatenovo@inrca.it,www.inrca.it,Senza livello emergenza,,,,
324,920,INRCA CENTRO PER LE BRONC. - CASATENOVO,030920,00,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,01/01/1995,,"VIA MONTEREGIO, 13",23880,097016,CASATENOVO,039 92321,0399232267,dirsan.casatenovo@inrca.it,www.inrca.it,Senza livello emergenza,,,,
324,920,INRCA CENTRO PER LE BRONC. - CASATENOVO,030920,00,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,01/01/1995,,"VIA MONTEREGIO, 13",23880,097016,CASATENOVO,039 92321,0399232267,dirsan.casatenovo@inrca.it,www.inrca.it,Senza livello emergenza,,,,
324,920,INRCA CENTRO PER LE BRONC. - CASATENOVO,030920,00,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,01/01/1995,,"VIA MONTEREGIO, 13",23880,097016,CASATENOVO,039 92321,0399232267,dirsan.casatenovo@inrca.it,www.inrca.it,Senza livello emergenza,,,,
324,920,INRCA CENTRO PER LE BRONC. - CASATENOVO,030920,00,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,01/01/1995,,"VIA MONTEREGIO, 13",23880,097016,CASATENOVO,039 92321,0399232267,dirsan.casatenovo@inrca.it,www.inrca.it,Senza livello emergenza,,,,
